MH0,MA0,MHC,lam2,lamL,xsec_3535_13TeV,xsec_3636_13TeV,xsec_3737_13TeV,xsec_3537_13TeV,xsec_3637_13TeV,xsec_3735_13TeV,xsec_3736_13TeV,xsec_3536_13TeV
483.242,1674.23,2718.58,1.87585,1.85635,3.8223e-05,1.8689e-06,5.2023e-08,1.8469e-07,1.386e-08,5.6854e-08,3.7586e-09,3.001e-06
2703.22,221.11,2446.81,5.68558,5.72511,6.3552e-11,10.565,7.7907e-09,2.1469e-09,6.2351e-07,5.7181e-10,1.9265e-07,1.8052e-07
416.663,2249.3,1075.06,2.93328,-0.349634,3.2079e-06,1.9094e-07,3.0035e-05,4.7463e-05,2.0651e-07,1.6753e-05,6.014e-08,5.3674e-07
1193.55,2547.37,2142.85,9.59918,2.57633,1.4458e-07,3.7305e-08,3.46e-07,2.085e-07,6.8499e-09,5.9922e-08,1.8521e-09,4.2976e-08
1355.16,313.94,2671.19,3.12671,-1.22574,1.088e-08,0.11121,3.6392e-08,3.2808e-08,2.8097e-07,9.3658e-09,8.7279e-08,1.4041e-05
145.25,2220.83,2400.7,0.663391,-3.17087,0.071304,2.0899e-07,2.021e-07,7.8227e-07,8.1638e-09,2.4603e-07,2.218e-09,8.8598e-07
2389.31,859.943,1579.62,4.2027,0.106983,1.4461e-13,0.0018176,9.7749e-06,4.0753e-08,2.496e-06,1.1602e-08,7.7271e-07,1.4266e-07
2170.37,2220.18,2067.18,10.4978,-6.26405,1.8195e-09,2.4447e-10,5.2503e-08,2.1341e-08,1.9248e-08,5.9037e-09,5.2231e-09,9.3837e-09
2045.38,1957.66,1631.0,2.93337,3.13554,9.7861e-10,1.1791e-09,1.4034e-06,9.0521e-08,1.1609e-07,2.5823e-08,3.2681e-08,2.5231e-08
1681.51,654.926,2258.46,9.18398,6.00038,3.2338e-08,0.0019269,1.1286e-07,4.5354e-08,5.1954e-07,1.2652e-08,1.5731e-07,1.954e-06
960.156,1221.37,274.541,6.4436,-2.58235,8.0087e-07,8.2505e-07,0.14719,0.00011672,3.8455e-05,4.3795e-05,1.3641e-05,3.6764e-06
1697.85,2607.42,2582.23,5.24245,-1.6553,2.2246e-09,1.3475e-08,3.138e-08,1.8221e-08,1.9604e-09,5.0871e-09,5.2455e-10,1.114e-08
578.271,1614.81,569.038,5.6311,4.81162,8.6914e-05,2.4339e-06,0.00035151,0.00021639,4.6553e-06,8.3527e-05,1.4822e-06,2.9177e-06
572.985,2042.73,1301.76,0.902684,-3.01937,3.623e-05,3.6648e-07,9.1031e-06,1.3174e-05,2.1139e-07,4.368e-06,6.101e-08,7.5015e-07
1184.52,326.501,573.575,3.49893,-3.7079,3.2064e-07,0.063285,0.0037896,2.0084e-05,0.00064687,6.7096e-06,0.00025847,2.6828e-05
2669.36,1950.21,228.899,1.17326,-3.9766,3.6771e-11,6.0551e-07,19.661,3.1424e-07,3.0286e-06,9.7958e-08,9.7372e-07,5.119e-09
1289.37,2840.23,817.74,6.28852,0.796367,7.1879e-09,9.7462e-09,0.00021032,6.8899e-06,6.9612e-08,2.2165e-06,2.0415e-08,1.5612e-08
970.988,350.706,1252.8,11.2411,-4.96836,2.7325e-06,0.023753,2.4211e-06,4.9751e-06,2.8656e-05,1.5524e-06,9.8175e-06,6.095e-05
1796.92,2275.59,1122.97,1.90919,-3.49209,5.3882e-09,2.1042e-08,9.5812e-05,6.6219e-07,1.71e-07,1.9509e-07,4.9659e-08,2.0679e-08
1529.31,634.261,416.311,9.71507,1.26956,3.7637e-09,0.0019444,0.063438,8.807e-06,0.00032054,2.9175e-06,0.0001234,3.3638e-06
2130.3,1319.26,1512.77,12.3543,4.98868,1.4687e-09,1.5266e-05,5.7764e-06,9.649e-08,8.8149e-07,2.7547e-08,2.6394e-07,9.955e-08
2844.94,654.801,600.678,10.833,5.95292,2.9199e-11,0.024859,0.087716,1.0365e-07,0.00013814,3.1243e-08,5.115e-05,5.9199e-08
2005.02,1850.44,2501.35,0.186082,1.49658,2.8333e-10,2.207e-08,2.1424e-08,1.0686e-08,1.5897e-08,2.9127e-09,4.3083e-09,3.675e-08
833.767,1274.14,396.073,4.50974,3.9443,5.2243e-06,4.6257e-06,0.0026581,0.00013887,2.3435e-05,5.2348e-05,7.987e-06,4.5348e-06
1851.49,2527.13,1983.19,9.38479,-0.473318,7.2501e-11,1.3286e-08,4.9875e-08,6.0571e-08,1.0738e-08,1.6892e-08,2.8497e-09,9.4382e-09
1320.94,1879.75,934.348,1.8124,-0.424441,1.6342e-09,2.2508e-07,7.5836e-05,4.4903e-06,8.3291e-07,1.3926e-06,2.5202e-07,1.9857e-07
936.684,2000.37,613.746,10.2431,-5.22966,3.9736e-06,2.7553e-07,0.0010589,4.4136e-05,1.2401e-06,1.5329e-05,3.7961e-07,3.6932e-07
1441.01,2476.38,749.035,9.61876,-6.17768,1.5925e-07,2.8473e-08,0.0014085,5.1351e-06,2.2504e-07,1.6298e-06,6.5977e-08,2.9093e-08
2374.13,401.329,99.3918,8.76716,0.152854,3.2498e-13,0.25943,939.81,8.8094e-07,0.0060673,2.7879e-07,0.0028464,3.7911e-07
2122.42,2624.87,513.06,5.83086,3.61087,8.0716e-10,5.7543e-09,0.06865,1.049e-06,2.3303e-07,3.2078e-07,7.0395e-08,3.7434e-09
146.151,2575.79,1016.9,7.19848,4.11449,0.11627,5.258e-08,7.4166e-05,0.0001242,9.5351e-08,4.7216e-05,2.7294e-08,2.8909e-07
1324.98,246.693,1242.55,4.74822,-4.08015,1.4743e-07,0.4624,3.4545e-06,1.8743e-06,3.749e-05,5.5446e-07,1.336e-05,1.8344e-05
1417.49,196.409,2717.16,11.5099,-5.30245,1.351e-07,2.1416,2.579e-08,2.5218e-08,2.827e-07,7.0723e-09,8.941e-08,1.4034e-05
1016.86,1488.31,2894.78,7.27361,-1.81605,2.5821e-07,9.5278e-07,1.7529e-08,3.8965e-08,1.3463e-08,1.1276e-08,3.7133e-09,1.3805e-06
2539.61,1780.44,297.895,7.58131,-4.8157,1.1996e-10,1.72e-06,4.0577,4.2528e-07,4.7986e-06,1.3163e-07,1.5283e-06,1.0908e-08
2517.01,307.296,1812.07,11.8544,-4.152,1.0037e-10,1.6023,2.47e-06,1.6421e-08,4.2401e-06,4.5676e-09,1.3722e-06,2.8414e-07
1584.45,1873.33,1256.31,8.7086,-2.33637,9.056e-09,5.6423e-08,1.0331e-05,8.5412e-07,3.7808e-07,2.5202e-07,1.1012e-07,1.0258e-07
598.936,1336.47,1520.08,3.99795,-1.56954,7.4286e-06,3.9627e-06,5.0614e-06,5.8494e-06,8.2506e-07,1.8824e-06,2.4626e-07,7.2321e-06
880.719,766.279,750.96,10.0329,-0.102702,2.4036e-09,6.0856e-06,5.811e-05,3.4016e-05,5.1047e-05,1.1609e-05,1.7722e-05,2.152e-05
2031.68,1120.29,1438.0,12.0708,-0.235496,5.963e-12,8.2118e-05,1.0456e-05,1.5306e-07,1.8846e-06,4.4072e-08,5.7632e-07,2.1626e-07
1918.82,1872.73,2481.89,3.82851,1.66879,5.899e-10,4.1724e-10,2.9164e-08,1.3797e-08,1.5761e-08,3.7938e-09,4.2873e-09,4.3098e-08
669.774,2359.87,1639.29,6.39421,1.94718,5.5842e-06,1.1378e-07,3.7688e-06,3.3346e-06,3.8798e-08,1.0442e-06,1.0712e-08,2.3487e-07
1449.66,1521.07,1904.93,6.40956,-1.76797,1.2127e-08,7.3744e-09,2.9954e-07,2.1162e-07,1.7641e-07,6.0367e-08,5.0596e-08,3.8353e-07
425.467,1799.64,1305.1,2.14208,-0.0531329,6.598e-08,1.1194e-06,1.3982e-05,1.9446e-05,4.1224e-07,6.5216e-06,1.1982e-07,2.2289e-06
1020.27,88.2046,2865.28,0.308374,1.40822,1.5068e-07,27.39,2.1243e-08,4.1412e-08,1.9839e-07,1.2075e-08,6.3554e-08,9.5025e-05
2078.33,969.737,2130.42,8.36329,-1.11104,1.0102e-10,0.00036474,1.5982e-08,2.3081e-08,3.7174e-07,6.2893e-09,1.0909e-07,2.7256e-07
1234.99,1940.56,293.577,7.30391,4.41517,3.1634e-07,3.2299e-07,0.13938,3.5054e-05,2.795e-06,1.2248e-05,9.0748e-07,2.0977e-07
2351.47,1265.89,844.738,5.37771,4.60202,3.3267e-10,4.7763e-05,0.0034301,2.5947e-07,6.9256e-06,7.7556e-08,2.2372e-06,6.2048e-08
2341.09,2157.0,1509.04,1.03298,-1.23585,2.5556e-11,1.1645e-08,1.5967e-05,5.5677e-08,9.2161e-08,1.5813e-08,2.6039e-08,7.0963e-09
1649.81,1676.39,2414.09,7.74272,5.7382,3.5961e-08,4.8753e-08,7.5295e-08,3.2138e-08,3.0727e-08,9.0737e-09,8.5397e-09,1.4541e-07
96.7969,522.724,2056.54,4.50369,1.43364,0.13292,0.00023285,9.5132e-07,2.4299e-06,1.2654e-06,7.9291e-07,3.8963e-07,0.0017806
2108.36,301.165,651.669,3.19769,2.79019,5.2899e-10,0.74214,0.014125,8.1794e-07,0.00047419,2.469e-07,0.00018702,1.029e-06
388.426,1068.23,621.203,12.5398,3.8309,0.00057296,2.1537e-05,0.00039455,0.0003891,2.6392e-05,0.00014952,8.9855e-06,3.6153e-05
947.602,2250.95,65.2875,8.50366,0.202676,5.4524e-09,1.3702e-07,882.94,0.00020141,1.3116e-06,7.5894e-05,4.2277e-07,1.7533e-07
786.829,1590.85,2324.38,5.59644,4.52651,1.0317e-05,2.0617e-06,2.6494e-07,3.2197e-07,4.8113e-08,9.458e-08,1.3497e-08,1.8522e-06
2999.2,262.48,2634.07,8.46215,-2.90846,2.6985e-12,7.2762,9.2599e-09,6.4397e-10,3.3586e-07,1.7001e-10,1.0514e-07,7.1545e-08
2181.43,65.7135,966.54,7.87971,-1.5927,1.111e-10,11575.0,0.00097019,3.2254e-07,0.00018147,9.3414e-08,6.8648e-05,1.0682e-06
353.991,2635.57,1313.74,12.0745,-1.33066,0.00011606,3.6651e-08,1.3106e-05,2.2475e-05,4.0837e-08,7.6054e-06,1.1494e-08,1.859e-07
2995.37,469.312,1935.15,4.80051,1.69063,9.3336e-13,0.27026,2.7619e-06,3.5758e-09,2.0669e-06,9.5498e-10,6.4632e-07,5.3909e-08
1192.66,2948.42,2066.98,8.97246,4.78176,5.0128e-07,6.8359e-09,4.8504e-07,2.5749e-07,2.9222e-09,7.5093e-08,7.908e-10,1.4599e-08
465.658,281.526,2481.92,3.02453,-4.05073,0.00022637,0.0089201,1.3211e-07,3.8861e-07,5.1594e-07,1.1748e-07,1.6253e-07,0.0011012
2728.98,591.551,2269.21,3.67894,5.35844,4.7584e-11,0.039296,6.2859e-08,3.1535e-09,5.7322e-07,8.327e-10,1.7467e-07,9.3439e-08
1032.01,2369.7,2494.73,3.59537,-5.20577,1.8922e-06,6.985e-08,8.9515e-08,1.121e-07,4.4043e-09,3.3072e-08,1.1908e-09,1.0172e-07
1252.65,525.899,1427.68,4.4015,0.624298,5.6588e-09,0.0028722,1.2274e-06,1.3495e-06,9.7608e-06,4.0265e-07,3.1613e-06,1.1865e-05
2044.26,2489.5,1242.89,5.39649,-2.94131,8.664e-10,6.5296e-09,6.7781e-05,2.4233e-07,7.119e-08,7.0421e-08,2.0195e-08,6.4452e-09
1289.43,1948.61,2824.42,6.27639,4.72719,2.5317e-07,2.8113e-07,2.2649e-08,2.5542e-08,5.398e-09,7.2159e-09,1.4646e-09,1.7843e-07
1115.91,2842.92,2798.61,1.7146,-3.75224,5.3398e-07,9.8675e-09,2.4825e-08,4.0781e-08,6.4303e-10,1.1641e-08,1.6892e-10,2.2983e-08
104.439,149.803,2832.91,2.62779,-2.14018,0.19051,0.022641,3.0313e-08,2.1575e-07,2.0957e-07,6.8504e-08,6.6544e-08,0.083049
136.079,587.703,1419.72,7.07937,-0.245916,0.0006022,8.7464e-05,1.0779e-05,2.2838e-05,8.4984e-06,8.0111e-06,2.7491e-06,0.00097103
1120.06,2298.31,2346.65,2.21821,-4.59141,7.7732e-07,8.3249e-08,1.4643e-07,1.3952e-07,7.711e-09,4.04e-08,2.0912e-09,1.0109e-07
2258.59,264.511,2752.26,6.77038,4.42731,5.5103e-10,1.9126,6.5999e-09,3.043e-09,2.3605e-07,8.058e-10,7.3688e-08,6.7223e-07
639.928,1880.26,2028.65,9.79229,-4.41638,3.8397e-05,5.8985e-07,7.2889e-07,1.0703e-06,5.084e-08,3.2439e-07,1.4125e-08,1.078e-06
504.561,221.324,255.463,4.05405,-4.75817,0.00019419,0.053715,0.053217,0.0013019,0.0094963,0.00055428,0.0045477,0.0011686
2256.83,1501.91,1711.33,1.5127,4.45514,5.4913e-10,4.9752e-06,1.6035e-06,4.1794e-08,3.1322e-07,1.1869e-08,8.9507e-08,4.5258e-08
484.033,2254.69,2686.13,3.5753,2.64762,7.7004e-05,1.9616e-07,6.1023e-08,2.0567e-07,3.6236e-09,6.2412e-08,9.6141e-10,4.6815e-07
1672.28,2620.18,2584.05,2.80216,-3.28754,1.023e-08,1.3038e-08,3.099e-08,1.9323e-08,1.8958e-09,5.3877e-09,5.0442e-10,1.1433e-08
526.91,907.552,1054.71,3.08036,-3.87461,9.8691e-05,4.7206e-06,1.6739e-05,3.7614e-05,1.1439e-05,1.2805e-05,3.6936e-06,4.4509e-05
470.163,536.917,1585.99,10.5042,4.48279,0.000262,0.00018489,6.1111e-06,6.4322e-06,5.5378e-06,2.0878e-06,1.7858e-06,0.0002895
1137.28,2885.53,1852.44,1.69158,4.45831,6.4919e-07,9.4652e-09,1.0577e-06,5.4614e-07,5.7271e-09,1.5864e-07,1.584e-09,1.9535e-08
841.308,1634.07,1754.15,8.12362,3.92924,4.8684e-06,1.5815e-06,2.2358e-06,1.5423e-06,1.9725e-07,4.6002e-07,5.6747e-08,1.4147e-06
1982.46,2580.63,2928.52,4.78569,-5.36379,4.1447e-09,6.2979e-09,5.2721e-09,3.7319e-09,8.8157e-10,1.0086e-09,2.3482e-10,5.9214e-09
1596.44,785.776,2070.01,4.35407,0.451889,3.152e-10,0.00050249,1.6442e-07,9.1925e-08,6.8045e-07,2.618e-08,2.0526e-07,1.8331e-06
2435.9,1295.72,2633.59,11.7556,4.48693,1.9243e-10,4.5984e-05,3.8767e-09,2.6279e-09,4.2849e-08,6.9944e-10,1.2079e-08,4.6191e-08
2586.82,2416.82,1408.27,4.01759,6.01192,1.4104e-10,7.0555e-10,5.3207e-05,3.6404e-08,5.8428e-08,1.0344e-08,1.6545e-08,2.0156e-09
2930.99,2276.61,1365.78,2.7973,-4.16195,8.4107e-12,9.2916e-08,0.00017956,1.5848e-08,9.5288e-08,4.4858e-09,2.7041e-08,1.1942e-09
711.711,349.957,330.351,4.88588,0.172559,2.9272e-08,0.0026695,0.0099187,0.00031517,0.0022441,0.0001197,0.00099891,0.00020381
121.257,1371.43,2559.92,2.84632,6.20471,0.70465,8.8882e-06,1.2174e-07,4.8708e-07,4.3763e-08,1.5366e-07,1.2292e-08,1.896e-05
1960.02,1965.78,2510.92,0.802927,-0.0423827,2.9683e-13,1.7706e-11,2.2455e-08,1.1668e-08,1.1614e-08,3.1851e-09,3.1446e-09,3.0562e-08
2855.33,2683.24,1669.03,4.28509,0.187832,2.7136e-14,5.3391e-10,1.5314e-05,9.5909e-09,1.5352e-08,2.6377e-09,4.1839e-09,5.339e-10
2800.77,2759.52,978.609,5.32362,0.362363,1.4147e-13,1.5885e-11,0.0026923,5.4913e-08,6.1686e-08,1.5756e-08,1.7775e-08,5.1007e-10
2035.93,421.669,1806.12,10.4812,2.44262,6.2419e-10,0.095605,2.0408e-07,5.9411e-08,3.422e-06,1.6788e-08,1.1067e-06,1.0447e-06
248.351,1629.19,289.78,8.13376,6.07198,0.016195,2.9447e-06,0.019826,0.0058124,8.2492e-06,0.0027092,2.7295e-06,5.7701e-06
776.755,2741.49,666.196,3.7764,0.40697,9.0662e-08,1.9886e-08,9.1944e-05,6.6559e-05,1.2459e-07,2.3711e-05,3.733e-08,6.2393e-08
1260.3,1713.32,761.733,3.92672,-6.06184,5.0578e-07,1.9296e-07,0.00067007,8.9335e-06,2.1204e-06,2.902e-06,6.5314e-07,3.6995e-07
87.1599,1957.35,1663.08,2.03079,0.203257,0.005133,6.7011e-07,4.4331e-06,9.6934e-06,1.0711e-07,3.2428e-06,3.0106e-08,2.2365e-06
2830.47,2642.88,1668.77,4.87779,-4.77281,2.0183e-11,1.338e-09,1.6261e-05,1.0273e-08,1.7064e-08,2.828e-09,4.6731e-09,6.2866e-10
2316.04,2793.93,1895.23,3.02647,3.69647,2.6426e-10,2.1541e-09,3.6737e-07,2.2595e-08,6.6684e-09,6.2641e-09,1.8112e-09,1.529e-09
1074.96,1537.26,2974.75,2.92497,-3.58662,6.6218e-07,5.9554e-07,1.1587e-08,2.7218e-08,9.6968e-09,7.9058e-09,2.6489e-09,1.0096e-06
2548.03,278.489,1089.87,5.82504,-4.88511,1.188e-10,2.8991,0.00077925,8.5738e-08,6.4613e-05,2.4752e-08,2.3464e-05,2.6933e-07
1795.36,1077.99,2091.23,2.59649,5.05308,1.1549e-08,4.2029e-05,1.0606e-07,5.2155e-08,3.1964e-07,1.4714e-08,9.3143e-08,4.7056e-07
700.361,1695.74,58.7971,8.90337,0.994541,1.0831e-06,1.3366e-06,5.6685,0.00077988,8.8548e-06,0.00033692,2.9516e-06,1.6653e-06
1353.79,183.474,1421.11,1.22576,5.8734,2.5207e-07,1.2133,1.3724e-06,1.0361e-06,2.1138e-05,3.0762e-07,7.311e-06,1.862e-05
836.411,2910.58,2546.09,1.52475,-4.52211,6.7157e-06,8.3591e-09,8.4403e-08,1.5163e-07,9.9984e-10,4.4538e-08,2.6624e-10,3.4699e-08
1724.33,356.898,2273.69,7.49559,1.83391,2.3436e-09,0.12473,8.0983e-08,3.8698e-08,8.7259e-07,1.0918e-08,2.7311e-07,3.3459e-06
2529.45,2933.12,1148.9,0.818155,4.88121,1.2881e-10,8.0986e-10,0.00037336,7.887e-08,2.6518e-08,2.2826e-08,7.5203e-09,6.4253e-10
2618.54,349.516,953.616,6.49127,-4.12754,5.4778e-11,0.93961,0.0026662,9.4623e-08,9.625e-05,2.7825e-08,3.514e-05,1.9699e-07
1258.2,2855.82,979.663,2.57449,2.91885,1.188e-07,9.4864e-09,1.9681e-05,4.7897e-06,4.7369e-08,1.486e-06,1.3692e-08,1.6093e-08
1911.2,2403.21,1665.23,4.65861,-1.9393,8.3201e-10,1.263e-08,7.0716e-07,1.1713e-07,3.2621e-08,3.3606e-08,9.0455e-09,1.125e-08
1352.29,102.359,390.215,0.579351,1.57672,1.8341e-08,36.746,0.05305,1.7858e-05,0.0065814,5.9926e-06,0.0031033,2.111e-05
163.723,402.945,1393.36,7.59475,5.16545,0.10096,0.0017088,1.5944e-05,2.4359e-05,1.4873e-05,8.5263e-06,4.9773e-06,0.0032888
1817.14,1653.07,362.453,8.64821,-5.51537,1.2028e-08,2.3666e-07,0.38638,3.7224e-06,6.5168e-06,1.1946e-06,2.1112e-06,9.9483e-08
2272.52,2961.97,1963.17,7.75112,5.9145,8.9166e-10,1.7362e-09,1.1464e-07,2.1246e-08,3.5851e-09,5.908e-09,9.7776e-10,1.1097e-09
1829.98,1278.78,2299.27,7.59206,-2.16753,1.7233e-09,1.1132e-05,4.5687e-08,2.7952e-08,1.1082e-07,7.748e-09,3.1459e-08,2.5486e-07
1250.34,2368.76,1263.91,2.46609,4.28082,2.698e-07,7.1472e-08,2.1205e-06,2.1828e-06,9.4654e-08,6.5308e-07,2.697e-08,6.1305e-08
2119.39,1578.61,2267.96,1.37501,5.29128,1.7593e-09,1.3082e-06,2.1197e-08,1.4527e-08,5.7619e-08,3.9795e-09,1.6152e-08,5.4051e-08
2130.72,2405.48,856.915,8.48643,0.532781,1.671e-11,5.0671e-09,0.002142,4.8428e-07,2.1944e-07,1.4231e-07,6.3366e-08,6.4323e-09
2474.63,1795.37,648.495,5.3167,4.07602,1.271e-10,8.5332e-07,0.02946,2.8017e-07,2.1663e-06,8.258e-08,6.7299e-07,1.2435e-08
1341.57,65.8966,1413.86,4.47235,-4.26044,1.4352e-07,1966.9,6.5417e-07,1.095e-06,2.4885e-05,3.2508e-07,8.7276e-06,2.299e-05
534.653,2934.85,2117.43,5.01526,4.98692,0.0001498,9.5521e-09,7.2927e-07,1.0202e-06,2.6714e-09,3.1122e-07,7.2243e-10,5.7259e-08
728.952,2025.99,1658.91,4.04462,-3.07345,7.9462e-06,3.4412e-07,2.5316e-06,2.7288e-06,8.9708e-08,8.3368e-07,2.5181e-08,5.5631e-07
2053.03,2833.48,1368.25,2.89607,3.89028,1.4387e-09,3.9933e-09,1.6886e-05,1.7139e-07,2.0847e-08,4.9425e-08,5.855e-09,2.6049e-09
323.501,2758.67,1308.58,5.73205,-0.056638,3.4253e-07,2.1223e-08,1.512e-05,2.4655e-05,2.9594e-08,8.413e-06,8.3066e-09,1.3492e-07
2699.48,1824.82,668.946,7.7532,5.4839,5.839e-11,1.3307e-06,0.034038,1.3949e-07,1.8772e-06,4.1261e-08,5.7933e-07,6.4045e-09
2729.76,94.763,1199.14,10.0832,-5.38608,4.7911e-11,1176.8,0.00045633,4.0543e-08,5.9823e-05,1.1637e-08,2.1685e-05,1.8781e-07
460.639,936.364,566.566,2.24259,3.36694,0.00016625,2.9401e-05,0.000404,0.00037036,5.1228e-05,0.0001417,1.7827e-05,4.9857e-05
1792.9,458.2,1197.22,8.72873,-3.27325,4.9127e-09,0.042607,4.7035e-05,5.5486e-07,2.6511e-05,1.6105e-07,9.0454e-06,2.1368e-06
2078.51,1417.63,948.879,7.24087,-3.63531,1.0904e-09,8.3723e-06,0.00095734,4.5313e-07,3.2209e-06,1.3416e-07,1.0016e-06,8.9793e-08
720.31,1405.37,1880.11,4.96363,-5.26216,2.5272e-05,1.8275e-06,1.1166e-06,1.4109e-06,2.548e-07,4.2261e-07,7.3453e-08,4.0157e-06
602.339,803.35,1024.6,8.82119,-2.11268,1.2964e-05,2.8463e-06,1.8946e-05,3.2882e-05,1.7391e-05,1.1223e-05,5.7995e-06,5.1783e-05
1083.73,1937.21,1031.41,2.25319,-1.56889,1.1807e-07,3.2376e-07,7.6727e-06,7.0161e-06,5.5761e-07,2.2537e-06,1.6544e-07,3.0807e-07
2695.57,1832.66,1403.95,7.90962,2.42399,1.1931e-11,1.366e-06,7.6678e-05,2.7786e-08,2.9109e-07,7.7448e-09,8.2983e-08,6.3482e-09
1469.04,431.094,2755.08,7.54967,6.24396,1.3536e-07,0.015024,2.6751e-08,1.9985e-08,1.828e-07,5.6155e-09,5.5031e-08,6.9821e-06
2985.73,2566.14,63.1748,1.34047,-5.49726,1.0314e-11,8.6127e-09,300190.0,1.4074e-07,4.929e-07,4.4896e-08,1.588e-07,5.1783e-10
1397.9,190.391,721.077,5.24804,-5.5164,1.6624e-07,2.4267,0.0016037,6.3412e-06,0.00049286,2.0377e-06,0.00019579,1.5329e-05
412.387,1677.96,2458.92,0.354545,1.98524,0.00010967,1.9416e-06,1.681e-07,4.5444e-07,2.7209e-08,1.3863e-07,7.5225e-09,3.4761e-06
910.653,1129.99,948.332,2.84576,-4.6658,3.9189e-06,2.5439e-07,1.3431e-05,1.582e-05,7.8973e-06,5.2191e-06,2.5028e-06,5.7864e-06
531.685,58.9051,2112.07,4.79081,-2.4239,3.6041e-05,6.1388,6.0851e-07,1.0434e-06,2.0731e-06,3.1844e-07,6.8405e-07,0.0018795
1808.02,296.774,2747.97,1.16527,2.15504,1.9375e-09,0.42651,1.6427e-08,9.1945e-09,2.2805e-07,2.4844e-09,7.1311e-08,2.8274e-06
1268.09,137.951,1091.57,2.12027,-4.70801,2.8949e-07,8.729,1.6149e-05,3.4051e-06,8.9806e-05,1.0392e-06,3.3088e-05,2.8612e-05
1267.48,2410.3,982.009,8.35854,-4.44298,2.5888e-07,4.7672e-08,5.4454e-05,4.6249e-06,1.6281e-07,1.4337e-06,4.7661e-08,5.279e-08
1270.9,2206.84,1892.65,3.35275,-4.28329,2.3478e-07,9.1643e-08,4.4454e-07,3.47e-07,3.0969e-08,1.0094e-07,8.5327e-09,9.0934e-08
168.644,2684.63,1181.41,5.35638,-3.22789,0.03386,2.9281e-08,1.9915e-05,5.7133e-05,4.8365e-08,2.0611e-05,1.3743e-08,2.0258e-07
455.759,818.201,2466.45,7.42067,1.7492,4.7563e-05,3.3781e-05,1.6015e-07,4.1226e-07,2.0051e-07,1.2523e-07,5.8941e-08,8.3316e-05
831.393,1680.28,1653.86,5.82675,-0.967679,3.2112e-07,1.053e-06,2.4979e-06,2.1367e-06,2.2799e-07,6.4289e-07,6.5802e-08,1.2558e-06
281.705,1225.98,2748.72,4.37449,4.59581,0.0047957,1.3488e-05,4.8775e-08,2.329e-07,3.6667e-08,7.2585e-08,1.029e-08,2.5378e-05
2207.55,499.629,2360.98,8.67817,-5.41001,1.1041e-09,0.061015,5.9581e-09,9.3597e-09,5.2133e-07,2.4929e-09,1.5986e-07,5.2271e-07
609.74,2486.79,776.549,5.10058,-2.1863,1.2866e-05,6.2081e-08,3.6103e-05,8.1958e-05,2.0701e-07,2.9413e-05,6.0088e-08,1.8382e-07
1737.15,927.492,2991.84,1.63626,3.55228,8.0764e-09,0.00015942,7.0806e-09,5.6783e-09,3.6504e-08,1.5579e-09,1.0559e-08,8.1674e-07
1458.23,614.317,1746.72,9.43178,5.33621,1.0449e-07,0.0014231,6.1971e-07,3.1553e-07,2.7297e-06,9.2706e-08,8.5334e-07,4.5169e-06
60.0441,203.431,103.994,3.06133,-3.75839,11.059,0.01223,1.2363,0.45493,0.045079,0.28476,0.024702,0.060561
2750.79,839.31,944.226,3.10494,-3.91958,2.2464e-11,0.004438,0.0035579,6.7635e-08,2.0328e-05,1.972e-08,6.817e-06,5.3649e-08
257.59,1773.55,1843.37,4.74208,-1.43895,0.00075062,1.2766e-06,1.975e-06,4.0958e-06,1.0865e-07,1.3337e-06,3.0544e-08,3.4113e-06
2481.68,1885.61,1894.36,4.63828,-0.73666,3.9405e-12,4.9899e-07,9.6378e-07,1.4669e-08,7.122e-08,4.0807e-09,1.9845e-08,9.7666e-09
2233.99,1041.97,1419.18,4.60891,-2.53206,2.0685e-10,0.00028739,2.604e-05,9.2638e-08,2.4785e-06,2.6462e-08,7.6091e-07,1.4567e-07
1590.81,2776.71,1372.75,2.88222,-0.143948,3.3106e-11,9.017e-09,2.3164e-06,6.1615e-07,2.4217e-08,1.7987e-07,6.7379e-09,9.2047e-09
2568.04,1984.29,1312.63,4.27992,-2.95565,3.8437e-11,3.1185e-07,0.00013436,4.8002e-08,2.4224e-07,1.3709e-08,7.006e-08,6.0897e-09
641.273,2514.75,862.235,5.19162,0.511031,5.0834e-07,5.9052e-08,3.6946e-05,5.2561e-05,1.583e-07,1.8535e-05,4.6501e-08,1.5837e-07
1295.12,1995.56,1934.49,5.46681,4.62113,2.3261e-07,2.4584e-07,6.1503e-07,2.895e-07,4.825e-08,8.4056e-08,1.3386e-08,1.5293e-07
233.132,2867.86,283.37,7.00262,-2.68133,0.0043957,1.2399e-08,0.0061996,0.006816,1.6353e-07,0.0032035,5.0873e-08,1.0986e-07
2961.67,906.537,1522.56,11.204,-4.00477,6.2758e-12,0.0032969,6.0691e-05,1.0178e-08,2.6236e-06,2.8474e-09,8.0924e-07,2.605e-08
2277.69,896.964,1901.26,10.5461,1.8408,8.4572e-11,0.00098455,3.2388e-07,2.4662e-08,8.5918e-07,6.8123e-09,2.5954e-07,1.8163e-07
2417.24,438.406,1027.4,10.3583,5.08837,2.781e-10,0.15314,0.00079076,1.4171e-07,5.3945e-05,4.1398e-08,1.9111e-05,3.1161e-07
